gene	locus_tag	transcript_ID	kali320	kali310	kali355	kali351	kali357	kali244	kali326	kali334	kali373	kali308	kali388	kali448	kali322	kali189	kali148	kali262	kali371	kali391	kali224	kali383	kali170	kali443	kali459	kali400
cds5129	"PF14_0567;partial=true;start_range=.,2433297"	XM_001348705.1	50.75740044	19.1991924	56.5387737	135.5357669	20.15891182	49.56148698	9.182386982	54.15462222	99.28576855	14.71689027	100.2248804	23.70514923	108.5125573	68.45131963	107.0070263	91.36491728	104.5108585	91.78656655	94.71645015	104.3366526	99.83942042	94.75602581	111.2308315	113.4281426
cds513	PFC0695w	XM_001351193.1	16.91913348	0	8.927174795	0	0	3.87199117	0	0	1.154485681	0	2.444509278	0	0.889447191	14.95955992	3.343969571	5.291404476	11.68444381	3.990720285	59.19778134	7.370359569	12.70683533	14.27830526	2.882872523	11.5112719
cds5130	"PF14_0568;partial=true;start_range=.,2436631"	XM_001348706.1	0	0	0	2.657564057	0	2.323194702	0	0	0	2.102412895	2.444509278	3.950858205	0.889447191	0.906639995	0	1.058280895	3.894814603	0	0	0.69097121	1.815262189	0.649013875	0.240239377	0.561525458
cds5131	"PF14_0569;partial=true;start_range=.,2441281"	XM_001348707.1	46.52761707	31.998654	98.19892274	61.12397332	80.63564727	51.11028344	68.86790236	60.3437219	123.5299678	52.56032238	64.77949586	30.28991291	99.61808536	115.1432794	99.40709542	64.55513461	142.160733	92.35666944	228.5945095	121.1502854	71.70285648	116.1734837	92.01168136	121.8510245
cds5133	"PF14_0571;partial=true;start_range=.,2446919"	XM_001348709.2	21.14891685	78.93001319	23.80579945	31.89076869	35.27809568	32.52472583	101.0062568	47.96552253	27.70765634	69.37962554	48.89018555	63.21373128	26.68341572	25.83923986	44.38359612	35.27602984	25.96543068	1.710308693	16.39323176	23.72334486	23.59840846	18.82140239	19.21915015	2.246101834
cds5136	"PF14_0574;partial=true;start_range=.,2454838"	XM_001348712.1	118.4339344	117.328398	172.592046	106.3025623	90.71510318	147.1356645	119.3710308	120.6874438	168.5549094	107.2230576	75.7797876	110.6240297	176.9999909	248.4193587	140.7507192	192.6071229	198.6355447	193.8349853	230.4159797	188.6351402	205.1246274	323.20891	142.2217111	148.242721
cds5137	"PF14_0575;partial=true;start_range=.,2456815"	XM_001348713.1	4.22978337	0	2.975724932	0	5.039727954	0	9.182386982	0	1.154485681	2.102412895	0	0	0	0.453319998	0	0.705520597	0.649135767	1.140205796	0.910735098	0.230323737	0	0	0	0
cds5138	"PF14_0575a;partial=true;start_range=.,2459150"	XM_002585426.1	207.2593851	209.0578728	127.9561721	124.9055107	292.3042213	166.4956203	229.5596745	156.274767	108.521654	309.0546956	229.7838721	190.9581466	107.6231101	65.73139964	108.8310097	86.07351281	109.7039446	108.8896535	81.05542369	99.26953044	110.7309936	86.31884543	119.3989703	98.54771797
cds5139	"PF14_0576;partial=true;start_range=.,2461257"	XM_001348714.2	42.2978337	38.3983848	11.90289973	29.23320463	35.27809568	56.53107108	32.13835444	44.87097269	17.31728521	54.66273527	84.33557008	42.14248752	24.90452134	20.85271989	23.10378976	29.27910477	24.01802338	28.50514489	9.107350976	34.54856048	53.55023459	25.96055502	27.62752835	23.30330653
cds514	PFC0700c	XM_001351194.1	8.45956674	8.532974399	5.951449863	2.657564057	20.15891182	12.39037174	55.09432189	7.736374602	1.154485681	23.12654185	7.333527833	17.12038556	0.889447191	0.453319998	0	0.352760298	0.649135767	0	0	0.230323737	0.907631095	0.649013875	0.960957508	0.280762729
cds5140	"PF14_0577;partial=true;start_range=.,2466027"	XM_001348715.1	4.22978337	10.666218	5.951449863	5.315128115	35.27809568	5.420787638	41.32074142	15.4727492	0	54.66273527	4.889018555	18.43733829	2.223617977	6.799799963	0.303997234	1.411041194	9.087900739	5.13092608	3.64294039	3.685179784	4.538155474	2.596055502	0.960957508	6.176780043
cds5142	"PF14_0579;partial=true;start_range=.,2475437"	XM_001348717.2	422.978337	388.2503352	306.4996679	247.1534573	342.7015009	338.4120283	298.4275769	335.7586577	301.3207627	454.1211853	525.5694947	388.5010568	273.0602875	256.1257986	281.5014384	296.3186506	331.0592412	318.117417	367.9369794	296.6569726	364.8677001	380.9711449	301.500418	281.8857802
cds5143	"PF14_0580;partial=true;start_range=.,2477764"	XM_001348718.1	4.22978337	10.666218	2.975724932	0	0	4.646389404	0	6.189099682	0	14.71689027	0	3.950858205	0	0.453319998	0	0	0	0	0	0	0	0	0	0
cds5144	"PF14_0581;partial=true;start_range=.,2480376"	XM_001348719.1	8.45956674	2.1332436	0	0	10.07945591	0.774398234	13.77358047	1.54727492	0	6.307238685	0	2.63390547	0	0	0	0	0	0	0	0.230323737	0	0	0	0
cds5145	"PF14_0582;partial=true;start_range=.,2482711"	XM_001348720.1	12.68935011	21.332436	14.87862466	13.28782029	35.27809568	17.81115938	18.36477396	7.736374602	1.154485681	14.71689027	13.44480103	11.85257462	0	0	0	0	0	0	0	0	0.907631095	0	0	0
cds5146	"PF14_0583;partial=true;start_range=.,2485800"	XM_001348721.1	16.91913348	36.2651412	8.927174795	5.315128115	45.35755159	13.16476998	32.13835444	12.37819936	0	14.71689027	4.889018555	17.12038556	0	0.906639995	0	0	0	0	0	0	0	0	0	0
cds5147	"PF14_0584;partial=true;start_range=.,2489634"	XM_001348722.1	38.06805033	14.9327052	23.80579945	29.23320463	5.039727954	48.78708874	22.95596745	23.20912381	25.39868498	44.1506708	25.66734741	25.02210197	39.13567639	41.70543977	29.7917289	50.79748297	53.2291329	44.46802603	78.32321839	33.62726553	34.4899816	54.51716554	29.30920398	35.93762934
cds5148	"PF14_0585;partial=true;start_range=.,2492101"	XM_001348723.1	219.9487352	204.7913856	113.0775474	223.2353808	171.3507504	267.941789	183.6477396	199.5984647	191.644623	325.8739987	312.8971875	244.9532087	142.7562741	155.0354392	127.0708437	186.6101978	141.5115972	123.1422259	196.7187811	168.3666514	163.373597	215.4726066	147.9874562	115.112719
cds5149	"PF14_0586;partial=true;start_range=.,2493335"	XM_001348724.2	135.3530678	4.2664872	11.90289973	10.63025623	10.07945591	5.420787638	257.1068355	34.04004825	0	37.84343211	4.889018555	76.38325863	0.889447191	1.359959993	0.303997234	1.058280895	1.947407301	1.710308693	4.553675488	0.230323737	0	1.947041626	0.720718131	1.123050917
cds515	PFC0701w	XM_001351195.1	8.45956674	4.2664872	5.951449863	0	20.15891182	11.61597351	32.13835444	20.11457397	0	46.25308369	0	34.24077111	1.334170786	0	0	0.352760298	0	0	0	0.230323737	0	0	0	0
cds5150	"PF14_0586a;partial=true;start_range=.,2495985"	XM_002585427.1	4.22978337	0	0	5.315128115	0	1.548796468	27.54716095	6.189099682	0	0	0	0	2.668341572	4.986519973	0.303997234	0.352760298	3.245678835	1.140205796	10.92882117	0.69097121	0	1.947041626	0.720718131	0.842288188
cds5151	"PF14_0587;partial=true;start_range=.,2497982"	XM_001348725.1	169.1913348	132.2611032	151.7619715	138.193331	166.3110225	165.7212221	110.1886438	150.0856673	265.5317066	174.5002703	157.6708484	154.08347	162.7688359	271.0853585	162.9425173	178.496711	188.2493725	141.3855187	905.270687	131.0542061	220.554356	253.1154114	138.6181205	191.1994186
cds5152	"PF14_0792;partial=true;start_range=.,2501513"	XM_002585428.1	29.60848359	0	0	0	20.15891182	2.323194702	114.7798373	23.20912381	0	23.12654185	1.222254639	18.43733829	0	0	0	0	0	0	0.910735098	0	0	0	0	0
cds5153	"PF14_0588;partial=true;start_range=.,2504084"	XM_001348726.1	42.2978337	0	17.85434959	0	15.11918386	8.518380574	96.41506331	17.02002413	16.16279953	16.81930316	4.889018555	28.97296017	23.57035055	50.31851973	17.63183955	56.79440804	76.59802052	30.21545358	276.8634697	32.93629432	60.81128335	52.57012391	11.29125072	32.56847659
cds5154	"PF14_0589;partial=true;start_range=.,2514608"	XM_001348727.1	249.5572188	230.3903088	217.22792	209.9475605	171.3507504	200.5691426	151.5093852	181.0311657	230.8971362	142.9640769	232.2283814	155.4004227	224.140692	187.674479	239.5498202	266.3340253	203.8286309	271.9390822	194.8973109	236.7728011	208.7551518	188.2140239	230.6298018	218.1526406
cds5156	"PF14_0591;partial=true;start_range=.,2519140"	XM_001348729.1	0	6.399730799	0	2.657564057	5.039727954	7.74398234	0	4.641824761	0	14.71689027	4.889018555	9.218669145	0	1.359959993	0	0	1.298271534	0	0.910735098	0.230323737	0	1.298027751	0.240239377	0.561525458
cds5158	"PF14_0593;partial=true;start_range=.,2524856"	XM_001348731.1	266.4763523	253.8559884	366.0141666	201.9748684	196.5493902	257.8746119	146.9181917	232.0912381	332.4918761	216.5485282	238.3396546	206.7615794	400.2512358	650.0608765	401.884343	493.1588971	596.5557699	493.7091095	1177.580481	488.2863214	420.2331968	619.808251	356.274996	521.6571509
cds5159	"PF14_0594;partial=true;start_range=.,2531367"	XM_001348732.1	325.6933195	168.5262444	565.387737	287.0169182	257.0261257	303.5641077	224.9684811	318.7386336	661.5202951	258.5967861	189.449469	212.0293903	612.3843908	1002.743835	619.242365	654.7231138	833.4903249	702.936873	1025.48772	799.4536895	585.4220561	771.028484	595.313176	942.8012448
cds516	PFC0705c	XM_001351196.1	8.45956674	19.1991924	0	0	15.11918386	34.84792053	22.95596745	4.641824761	0	12.61447737	12.22254639	25.02210197	0	1.359959993	0.303997234	0	0	0	0.910735098	0	0	0	0	0
cds5160	"PF14_0595;partial=true;start_range=.,2544759"	XM_001348733.2	4.22978337	0	0	0	0	0.774398234	0	0	0	0	2.444509278	2.63390547	0.444723595	0.453319998	0.303997234	0	0.649135767	0	0	0.460647473	0	0	0.240239377	0.561525458
cds5162	"PF14_0597;partial=true;start_range=.,2553649"	XM_001348735.1	4.22978337	2.1332436	0	0	25.19863977	0	18.36477396	4.641824761	0	16.81930316	0	5.26781094	0	0	0	1.058280895	2.596543068	5.701028978	0	0	0.907631095	0	0.240239377	0.561525458
cds5163	PF14_0598	XM_001348736.2	1962.619484	1047.422607	961.1591529	2846.251105	1396.004643	1206.512449	739.182152	1131.057967	1832.168775	1496.917981	2255.059809	881.0413798	2458.876759	1307.374873	2186.956099	2572.328096	1779.930273	2122.493088	1097.435793	1849.960252	1816.169821	1510.255288	2545.816677	1682.049511
cds5164	"PF14_0599;partial=true;start_range=.,2561004"	XM_001348737.1	29.60848359	14.9327052	11.90289973	31.89076869	10.07945591	6.969584106	13.77358047	7.736374602	11.54485681	12.61447737	33.00087525	10.53562188	28.9070337	13.14627993	19.15182572	19.40181641	19.47407301	15.96288114	6.375145683	21.65043123	9.983942042	7.788166505	31.47135838	15.16118738
cds5165	"PF14_0600;partial=true;start_range=.,2565292"	XM_001348738.1	38.06805033	53.33108999	38.68442411	23.91807652	50.39727954	37.17111523	78.05028934	72.72192126	41.56148451	67.27721264	33.00087525	81.65106957	36.46733482	30.37243984	32.83170124	41.97847551	55.82567597	31.92576228	82.87689388	49.28927962	40.84339926	49.32505453	43.48332722	58.67941041
cds5166	"PF14_0601;partial=true;start_range=.,2570369"	XM_001348739.1	4.22978337	2.1332436	2.975724932	0	30.23836773	0.774398234	22.95596745	4.641824761	1.154485681	18.92171606	0	7.90171641	0	0	0	0.352760298	0.649135767	0.570102898	1.821470195	0	0	0	0	0
cds5167	"PF14_0602;partial=true;start_range=.,2572923"	XM_001348740.1	4.22978337	0	0	0	15.11918386	0.774398234	0	0	0	2.102412895	0	2.63390547	0	0	0	0	0	0	0	0	0	0	0	0
cds5168	"PF14_0603;partial=true;start_range=.,2575261"	XM_001348741.1	38.06805033	70.39703879	56.5387737	47.83615303	55.4370075	54.98227461	36.72954793	52.6073473	77.35054061	56.76514817	95.33586183	44.77639299	145.8693393	152.3155192	96.36712308	94.18699967	145.4064118	150.507165	173.9504036	121.1502854	99.83942042	129.8027751	102.5822139	114.5511935
cds5169	"PF14_0604;partial=true;start_range=.,2577909"	XM_001348742.1	50.75740044	2.1332436	62.49022356	5.315128115	5.039727954	27.87833642	0	13.92547428	53.10634132	8.40965158	6.111273194	11.85257462	68.04271009	95.65051948	60.19145227	75.84346415	94.12468623	75.82368541	72.85880781	76.23715679	116.1767801	90.86194256	53.33314168	98.54771797
cds517	PFC0710w.1	XM_002808581.1	4.22978337	0	2.975724932	0	5.039727954	1.548796468	0	0	0	0	1.222254639	1.316952735	0	0	0	0	0	0	0	0	0	0	0	0
cds5170	"PF14_0604a;partial=true;start_range=.,2580050"	XM_002585429.1	0	2.1332436	0	0	5.039727954	0.774398234	4.591193491	4.641824761	0	2.102412895	1.222254639	1.316952735	1.778894381	0.453319998	0.303997234	0.705520597	0.649135767	0.570102898	0	1.151618683	0	0	0.720718131	0.280762729
cds5171	"PF14_0605;partial=true;start_range=.,2581478"	XM_001348743.1	16.91913348	31.998654	23.80579945	50.49371709	35.27809568	22.45754879	45.91193491	30.94549841	38.09802747	42.0482579	31.77862061	30.28991291	21.34673258	7.706439958	31.6157123	13.05213104	22.07061608	10.26185216	13.66102646	21.65043123	22.69077737	16.22534689	30.51040087	23.58406926
cds5172	"PF14_0606;partial=true;start_range=.,2583122"	XM_001348744.1	0	0	2.975724932	0	0	0	4.591193491	4.641824761	0	0	0	6.584763675	0	0	0	0	0	0	0	0	0	0	0	0
cds5173	"PF14_0607;partial=true;start_range=.,2584510"	XM_001348745.2	0	0	0	0	0	0.774398234	0	6.189099682	3.463457042	0	1.222254639	3.950858205	8.449748311	2.266599988	2.43197787	2.822082387	7.140493438	1.710308693	3.64294039	2.994208575	1.815262189	0.649013875	9.129096323	2.807627292
cds5174	"PF14_0608;partial=true;start_range=.,2591937"	XM_001348746.1	105.7445842	106.66218	226.1550948	140.850895	120.9534709	146.3612662	119.3710308	134.6129181	307.0931911	115.6327092	70.89076905	168.5699501	125.8567775	120.1297993	148.6546473	142.8679208	135.0202396	155.6380911	272.3097942	120.9199617	127.0683533	104.4912339	155.4348769	143.4697546
cds5175	"PF14_0609;partial=true;start_range=.,2595804"	XM_001348747.1	4.22978337	4.2664872	0	0	5.039727954	0.774398234	0	3.094549841	1.154485681	12.61447737	2.444509278	5.26781094	2.223617977	0.906639995	2.43197787	3.880363282	2.596543068	5.701028978	3.64294039	0.460647473	3.630524379	0	4.564548162	0.561525458
cds5176	"PF14_0610;partial=true;start_range=.,2598777"	XM_001348748.1	29.60848359	6.399730799	50.58732384	10.63025623	15.11918386	26.32953996	13.77358047	13.92547428	36.94354179	18.92171606	12.22254639	9.218669145	41.80401796	59.38491968	43.47160442	32.45394745	50.63258983	41.04740864	94.71645015	49.05895588	43.56629255	64.25237367	33.63351277	42.95669757
cds5177	"PF14_0611;partial=true;start_range=.,2601376"	XM_001348749.1	4.22978337	0	0	0	0	0	4.591193491	0	0	2.102412895	0	0	0.889447191	9.519719948	0.911991701	4.233123581	6.491357671	5.701028978	4.553675488	2.072913629	1.815262189	3.245069377	1.681675638	6.176780043
cds5178	"PF14_0612;partial=true;start_range=.,2604316"	XM_001348750.2	54.98718381	61.86406439	11.90289973	10.63025623	60.47673545	41.0431064	59.68551538	55.70189714	38.09802747	65.17479975	37.8898938	43.45944026	12.89698426	14.05291992	33.13569847	21.5183782	18.82493725	25.0845275	28.23278803	17.27428024	28.13656394	18.82140239	21.38130455	15.44195011
cds5179	"PF14_0613;partial=true;start_range=.,2607227"	XM_001348751.2	71.90631729	200.5248984	101.1746477	130.2206388	292.3042213	120.8061245	298.4275769	269.2258362	40.40699883	452.0187724	80.66880616	325.2873256	14.23115505	13.14627993	46.51157676	14.11041194	13.63185111	15.39277824	29.14352312	12.20715804	13.61446642	7.13915263	26.18609208	10.10745825
cds5180	"PF14_0614;partial=true;start_range=.,2619614"	XM_001348752.2	651.3866389	913.0282607	624.9022356	645.7880659	972.6674952	670.6288706	1212.075082	1073.808795	809.2944622	1196.272937	596.4602637	1172.087934	440.721083	594.7558368	551.1469847	602.8673499	475.1673815	535.326621	1397.06764	411.5885172	520.9802484	580.2184046	528.5266292	471.4006224
cds5181	"PF14_0615;partial=true;start_range=.,2625387"	XM_001348753.1	67.67653392	117.328398	74.39312329	114.2752545	161.2712945	101.4461687	91.82386982	111.4037943	66.96016949	96.71099317	127.1144824	115.8918407	61.81657975	45.78531975	43.47160442	52.20852416	27.26370222	51.8793637	38.2508741	53.20478314	34.4899816	43.48392965	45.40524224	32.00695113
cds5182	"PF14_0615a;partial=true;start_range=.,2628817"	XM_002585430.1	0	0	0	0	0	0	0	0	0	0	0	0	0.889447191	0	0	0.352760298	0	0.570102898	2.732205293	0	0	0.649013875	0.240239377	0
cds5183	"PF14_0616;partial=true;start_range=.,2630493"	XM_001348754.1	114.204151	177.0592188	166.6405962	236.5232011	226.7877579	170.3676115	215.7860941	187.2202654	162.782481	206.0364637	198.0052515	169.8869028	175.2210966	175.888159	147.1346611	158.0366137	162.9330775	151.0772679	180.3255493	149.0194575	178.8033257	217.4196483	129.4890242	138.1352628
cds5184	"PF14_0617;partial=true;start_range=.,2635776"	XM_001348755.1	8.45956674	2.1332436	0	0	0	0.774398234	4.591193491	0	0	2.102412895	0	6.584763675	3.113065167	4.986519973	0.303997234	2.469322089	7.789629205	5.13092608	0.910735098	1.381942419	1.815262189	1.947041626	0.240239377	1.684576375
cds5185	"PF14_0618;partial=true;start_range=.,2637501"	XM_001348756.1	0	2.1332436	0	0	0	0	0	3.094549841	0	2.102412895	13.44480103	1.316952735	2.668341572	3.173239983	1.823983402	1.411041194	3.245678835	5.701028978	0	1.151618683	0.907631095	0.649013875	1.441436262	1.684576375
cds5186	"PF14_0619;partial=true;start_range=.,2640807"	XM_001348757.1	67.67653392	68.26379519	38.68442411	42.52102492	40.31782363	40.26870817	50.5031284	34.04004825	24.2441993	44.1506708	44.001167	32.92381838	36.46733482	35.81227981	57.15147994	42.33123581	48.68518253	44.46802603	77.4124833	49.28927962	50.8273413	46.07998516	46.60643912	54.18720674
cds5187	"PF14_0620;partial=true;start_range=.,2642939"	XM_001348758.1	59.21696718	70.39703879	44.63587397	55.8088452	55.4370075	47.23829227	36.72954793	55.70189714	50.79736996	33.63860632	39.11214844	26.3390547	102.7311505	79.78431957	74.47932226	91.71767758	90.87900739	111.740168	176.6826089	102.4940628	62.62654553	68.7954708	70.39013744	89.00178517
cds5188	"PF14_0621;partial=true;start_range=.,2646538"	XM_001348759.2	76.13610066	51.19784639	20.83007452	58.46640926	20.15891182	48.01269051	13.77358047	29.39822349	28.86214202	6.307238685	92.89135255	15.80343282	76.0477348	76.61107958	48.94355463	62.08581252	79.19456358	54.15977529	106.5560064	53.66543061	88.94784728	66.84842917	54.05385981	67.38305502
cds5189	"PF14_0622;partial=true;start_range=.,2650690"	XM_001348760.2	4.22978337	0	0	0	0	0	0	3.094549841	0	0	1.222254639	3.950858205	4.002512358	21.75935988	2.127980636	21.8711385	36.35160296	34.20617387	14.57176156	4.376150994	11.79920423	7.13915263	3.1231119	10.38822098
cds519	PFC0715c	XM_001351198.1	4.22978337	0	2.975724932	0	15.11918386	12.39037174	27.54716095	7.736374602	0	31.53619343	0	10.53562188	0	0.453319998	0	0	0	0	0	0	0	0	0	0
cds5190	"PF14_0624;old_locus_tag=PF14_0623;partial=true;start_range=.,2655426"	XM_001348762.2	0	0	0	0	0	2.323194702	9.182386982	0	4.617942723	0	0	1.316952735	3.113065167	0	2.127980636	1.763801492	3.245678835	0	0	2.072913629	0	0.649013875	2.402393769	1.123050917
cds5191	"PF14_0625;partial=true;start_range=.,2658190"	XM_001348763.2	4.22978337	0	8.927174795	7.972692172	15.11918386	2.323194702	105.5974503	21.66184889	0	16.81930316	1.222254639	18.43733829	0	0	0	0	0	0	0	0	0	0	0	0.280762729
cds5192	"PF14_0626;partial=true;start_range=.,2661956"	XM_001348764.2	0	4.2664872	0	0	20.15891182	3.097592936	18.36477396	20.11457397	0	10.51206448	1.222254639	13.16952735	0.444723595	0	2.127980636	2.11656179	2.596543068	1.140205796	0.910735098	1.612266156	1.815262189	0	2.882872523	2.246101834
cds5193	"PF14_0627;partial=true;start_range=.,2684077"	XM_001348765.1	609.0888052	505.5787331	354.1112669	544.8006317	564.4495309	523.4932062	459.1193491	535.3571225	499.8922998	668.5673006	706.4631812	611.0660691	324.203501	228.4732788	361.4527109	378.1590399	374.5513376	352.8936937	87.43056937	345.7159285	442.9239742	315.4207435	402.4009563	343.0920551
cds5194	"PF14_0629;old_locus_tag=PF14_0628;partial=true;start_range=.,2686160"	XM_001348767.2	16.91913348	0	14.87862466	5.315128115	0	1.548796468	78.05028934	13.92547428	0	2.102412895	1.222254639	17.12038556	0	0	0	0	0	0	0	0	0	0	0.480478754	0
cds5195	"PF14_0630;partial=true;start_range=.,2690440"	XM_001348768.1	42.2978337	2.1332436	14.87862466	2.657564057	30.23836773	2.323194702	133.1446112	17.02002413	0	33.63860632	2.444509278	9.218669145	0	0	0	0.352760298	0	0	0	0	0	0	0	0
cds5196	"PF14_0631;partial=true;start_range=.,2694749"	XM_001348769.1	38.06805033	8.532974399	56.5387737	31.89076869	120.9534709	17.81115938	146.9181917	43.32369777	17.31728521	60.96997396	18.33381958	39.50858205	8.449748311	4.533199975	17.32784232	14.11041194	16.22839418	4.560823182	203.0939268	14.28007166	2.722893284	10.38422201	13.21316573	10.66898371
cds5197	"PF14_0632;partial=true;start_range=.,2709354"	XM_001348770.1	304.5444026	345.5854632	291.6210433	467.7312741	418.2974202	285.7529483	422.3898012	397.6496546	235.5150789	426.7898177	383.7879566	343.7246639	350.4421931	245.6994387	293.6613278	432.8368861	359.621215	359.7349285	67.39439722	301.7240948	252.3214443	311.5266602	345.464224	288.6240857
cds5198	"PF14_0633;partial=true;start_range=.,2714780"	XM_001348771.1	520.2633545	430.9152072	737.979783	701.5969111	509.0125234	593.9634455	463.7105426	526.073473	1020.565342	477.2477272	822.5773719	504.3928975	727.1230784	874.4542753	658.7620054	687.8825819	815.3145235	659.0389499	1303.261925	600.6843048	766.0406439	1066.978811	668.1057072	699.941484
cds5199	"PF14_0633a;partial=true;start_range=.,2725161"	XM_002585431.1	25.37870022	0	5.951449863	0	15.11918386	0.774398234	101.0062568	13.92547428	0	6.307238685	2.444509278	14.48648009	0	0.453319998	0	0	0	0	0.910735098	0	0	0	0	0
cds52	PFA_0300c	XM_001350956.1	54.98718381	100.2624492	32.73297425	85.04204983	90.71510318	67.37264636	78.05028934	125.3292686	17.31728521	98.81340607	84.33557008	90.86973872	28.4623101	25.38591986	34.65568464	29.27910477	33.75505989	33.06596807	4.553675488	34.54856048	24.50603956	12.33126363	43.7235666	29.48008657
cds520	PFC0720w	XM_001351199.1	0	0	5.951449863	0	10.07945591	3.097592936	13.77358047	4.641824761	0	12.61447737	1.222254639	0	0	0	0	0	0	0	0	0	0	0	0.240239377	0
cds5200	"PF14_0634;partial=true;start_range=.,2726736"	XM_001348772.1	8.45956674	6.399730799	8.927174795	7.972692172	5.039727954	11.61597351	13.77358047	4.641824761	5.772428404	2.102412895	4.889018555	14.48648009	4.447235953	13.14627993	4.255961272	10.93556925	10.38617227	14.82267534	7.285880781	13.81942419	16.3373597	14.27830526	4.324308785	16.2842383
cds5201	"PF14_0635;partial=true;start_range=.,2729306"	XM_001348773.2	67.67653392	36.2651412	20.83007452	26.57564057	45.35755159	44.14069934	50.5031284	43.32369777	17.31728521	44.1506708	53.77920411	34.24077111	43.13818875	38.98551979	34.35168741	36.33431073	48.68518253	31.92576228	44.62601978	35.23953169	51.7349724	34.3977354	31.71159775	46.60661306
cds5202	"PF14_0636;partial=true;start_range=.,2731922"	XM_001348774.1	71.90631729	63.99730799	80.34457315	90.35717795	70.55619136	63.50065519	142.3269982	102.1201448	108.521654	132.4520124	90.44684327	94.82059692	115.6281348	75.70443959	78.12728906	98.42012325	83.73851395	79.81440569	83.78762898	80.61330778	86.224954	103.1932062	72.55229183	80.01737784
cds5203	"PF14_0637;partial=true;start_range=.,2736844"	XM_001348775.2	126.8935011	268.7886936	244.0094444	348.1408915	367.9001407	248.5818331	422.3898012	346.5895822	175.4818235	462.5308369	176.004668	472.7860319	149.8718516	126.0229593	146.2226694	136.8709958	130.4762892	95.77728683	271.3990591	131.7451773	129.7912465	157.7103717	135.735248	157.2271284
cds5204	"PF14_0638;partial=true;start_range=.,2742323"	XM_001348776.1	0	0	0	0	0	0	9.182386982	3.094549841	2.308971362	0	1.222254639	5.26781094	0	0.906639995	0.607994467	0.352760298	0	0.570102898	0	0	0	0.649013875	0	0
cds5205	"PF14_0639;partial=true;start_range=.,2745751"	XM_001348777.1	12.68935011	14.9327052	14.87862466	2.657564057	15.11918386	16.26236291	18.36477396	17.02002413	8.081399766	8.40965158	14.66705567	6.584763675	17.34422022	14.95955992	22.79979253	18.69629581	10.38617227	21.09380722	10.92882117	20.95946002	25.41367065	12.33126363	24.26417707	16.84576375
cds5206	"PF14_0640;partial=true;start_range=.,2748328"	XM_001348778.1	38.06805033	25.5989232	47.6115989	2.657564057	15.11918386	45.68949581	13.77358047	23.20912381	35.78905611	16.81930316	20.77832886	11.85257462	67.1532629	53.03843971	75.69531119	58.20544923	40.89555333	59.86080427	58.28704625	80.38298405	63.53417663	58.41124879	77.11683999	90.68636155
cds5207	"PF14_0641;partial=true;start_range=.,2750894"	XM_001348779.1	0	0	0	0	0	3.097592936	0	0	1.154485681	2.102412895	1.222254639	3.950858205	3.557788763	13.14627993	5.167952973	6.349685371	3.245678835	6.271131876	2.732205293	5.067122203	7.261048758	4.543097128	2.402393769	8.422881877
cds5208	"PF14_0642;partial=true;start_range=.,2753072"	XM_001348780.1	8.45956674	4.2664872	11.90289973	10.63025623	5.039727954	6.195185872	9.182386982	4.641824761	6.926914085	16.81930316	17.11156494	2.63390547	8.005024716	4.986519973	7.599930843	4.233123581	7.789629205	10.26185216	0	6.449064623	9.076310947	0.649013875	9.849814454	11.5112719
cds5209	"PF14_0643;partial=true;start_range=.,2755161"	XM_001348781.1	67.67653392	59.73082079	44.63587397	79.72692172	65.5164634	43.3663011	78.05028934	49.51279745	56.56979836	75.68686422	64.77949586	48.7272512	78.71607637	28.10583985	49.24755186	59.26373013	59.0713548	60.43090717	7.285880781	59.42352402	69.88759429	52.57012391	69.42917993	56.43330858
cds521	PFC0725c	XM_001351200.1	1260.475444	1425.006725	89.27174795	890.2839592	257.0261257	872.7468097	362.7042858	620.4572431	63.49671244	269.1088506	2015.497899	844.1667032	13.34170786	152.7688392	10.03190871	28.22082387	14.28098688	7.981440569	8.196615878	9.673596934	9.076310947	2.596055502	32.91279464	14.03813646
cds5210	"PF14_0644;partial=true;start_range=.,2757601"	XM_001348782.1	12.68935011	2.1332436	44.63587397	23.91807652	35.27809568	10.84157528	64.27670887	24.75639873	63.49671244	16.81930316	29.33411133	13.16952735	3.557788763	1.359959993	52.89551866	3.880363282	16.22839418	2.280411591	10.01808607	1.381942419	0	1.298027751	12.25220822	7.861356419
cds5211	"PF14_0645;partial=true;start_range=.,2766044"	XM_001348783.1	0	2.1332436	0	10.63025623	5.039727954	1.548796468	0	1.54727492	3.463457042	0	3.666763916	2.63390547	1.334170786	0	2.43197787	0.352760298	0.649135767	0.570102898	0	1.381942419	0.907631095	0.649013875	0.960957508	0.842288188
cds5212	"PF14_0646;partial=true;start_range=.,2767336"	XM_001348784.2	0	2.1332436	0	7.972692172	0	0	0	0	1.154485681	2.102412895	1.222254639	0	0	0	0.911991701	0	0	0	0	0	0	0	0.240239377	0.280762729
cds5213	"PF14_0647;partial=true;start_range=.,2771037"	XM_001348785.1	16.91913348	36.2651412	74.39312329	7.972692172	151.1918386	30.20153113	96.41506331	54.15462222	61.18774108	107.2230576	2.444509278	129.061368	0.889447191	14.05291992	41.64762102	1.058280895	23.36888762	0.570102898	248.6306816	1.381942419	0.907631095	6.490138754	4.084069408	10.66898371
