Name,TP 1,TP 2,TP 3,TP 4,TP 5,TP 6,TP 7,TP 8,TP 9,TP 10,TP 11,TP 12,TP 13,TP 14,TP 15,TP 16,TP 17,TP 18,TP 19,TP 20,TP 21,TP 22,TP 24,TP 25,TP 26,TP 27,TP 28,TP 30,TP 31,TP 32,TP 33,TP 34,TP 35,TP 36,TP 37,TP 38,TP 39,TP 40,TP 41,TP 42,TP 43,TP 44,TP 45,TP 46,TP 47,TP 48
PFA0095c,1.106,0.842683478,1.566988255,1.00821535,1.281087784,0.842165112,0.652,0.898760746,0.933137509,1.108326968,0.745,1.328104632,0.803070591,0.628,1.305645758,0.772127997,0.829702312,1.015,1.91308846,0.712,1.005105522,0.775396856,NA,0.73092578,0.889351746,0.84,0.810451745,1.11519869,1.529,1.065985053,1.417247018,1.120268145,1.187867474,1.543848248,1.102772549,1.467690811,1.364516201,1.537324282,1.7116681,2.034640167,1.296544474,1.226167025,0.977106299,0.973038025,1.635229294,1.14674458
PFA0105w,0.827,0.933344535,1.483985684,0.834908613,0.784240008,1.368518354,1.351,0.622856615,1.198632692,1.448994956,1.172,1.537193905,2.574382227,1.921,1.460538627,1.72648289,2.009041259,2.012,1.15147198,2.305,1.89595215,1.766857314,1.613062069,1.428264211,NA,1.193,1.248129,0.681311111,0.784,0.519827542,0.373305296,0.307621369,0.426093337,NA,0.594102759,0.347924196,NA,0.398078528,0.606192084,0.419701558,0.931132655,0.597937517,1.103406775,1.646944305,1.831607889,0.550073741
PFA0110w,2.65466666666667,3.02436193433333,2.39170428433333,2.19648423566667,1.88266314866667,1.70673726733333,1.54833333333333,1.69805391033333,1.20383849066667,1.40429194466667,0.711333333333333,1.03899338433333,0.863822984666667,0.352,0.385548508666667,0.348878804666667,0.312371390666667,0.367666666666667,0.199588476,0.154333333333333,0.137172440666667,0.127829801333333,0.08179584,0.101561897,0.0702191663333333,0.0786666666666667,0.0510346066666667,0.0340655563333333,0.0406666666666667,0.065950144,0.109115198666667,0.141747097666667,0.230199414333333,0.561660545333333,0.685100293,0.856076652,1.75699454233333,2.23346359266667,3.36267904666667,4.67928138166667,5.624025002,5.276952278,5.17028167333333,5.41073323766667,6.03906078433333,4.84383128733333
PFB0640c,1.55133333333333,1.48506005433333,1.36493149766667,1.388562646,1.391498344,1.22858025766667,1.26533333333333,1.55990451433333,1.33832134833333,1.54867756066667,1.10366666666667,1.27432643,1.45188705933333,0.865,0.911398551333333,0.808339722,0.746768575666667,0.794666666666667,0.610554319666667,0.578,0.644060208333333,0.603294301,0.629707692666667,0.628830774,0.685251648666667,0.741666666666667,0.797970466666667,0.806516997666667,0.875666666666667,0.886941672,0.9904784,0.852675944333333,1.02403473,1.24973064666667,1.23763221566667,1.064831159,1.175254488,1.327725371,1.18470937533333,1.31341392133333,1.583046848,1.830250769,1.658746084,1.704631205,1.95329539933333,1.464211405
PFA0225w,0.883,0.724126636,0.767145168,0.440224511,0.404297633,0.441375695,0.366,0.434578662,0.357897933,0.470152631,0.426,0.487875139,0.717637548,0.652,0.668396371,0.724235026,0.875735987,1.127,1.019875208,1.176,1.296790494,1.450712339,1.663583024,1.50823423,1.618046327,1.52,1.487769758,1.367104529,1.56,1.087048974,1.173379247,0.885850827,1.057057742,0.851109683,0.922086742,0.872557278,0.867377027,0.8762509,0.789300781,0.955407568,0.996688229,1.015440189,1.240040929,1.312283333,1.7233478,1.388822555
PFA0660w,2.546,2.541998256,3.818119057,3.304213942,3.121129088,3.674326031,2.9,3.4991277,3.038878795,4.021731706,2.521,2.796892796,2.666934769,1.993,1.683618,1.807083246,1.800793727,1.264,NA,0.734,0.928933,1.207523948,0.424015199,0.682144088,0.544266835,0.575,0.511732898,0.237562417,0.501,0.637183703,0.333911274,0.462254535,0.336642594,0.364145651,0.60981454,0.70866665,0.790189608,0.563047984,0.601642791,0.828975727,1.229774923,1.256459017,1.656832351,NA,1.409897446,1.036502593
PFA0375c,2.765,1.898071845,1.955172134,2.254253097,1.639110291,1.544815047,1.645,1.250449721,1.753049113,1.473658658,1.263,1.541065957,1.618956058,1.212,1.361205139,1.047804554,0.929441909,1.293,1.180258753,1.097,1.065486109,0.851159425,0.940952865,0.615768985,0.521315826,0.663,0.537527579,0.445541622,0.446,0.4965068,0.379870966,0.469657191,0.498231054,0.643180341,0.646148097,0.755361739,1.414230102,1.613831879,1.752611671,3.529663996,3.126032033,2.433895529,2.854390466,2.189049052,3.460543004,2.211660113
PFA0370w,0.684,0.557914548,0.436811633,0.42883939,0.381160124,0.356398186,0.262,0.242748288,0.265495183,0.243554483,0.187,0.206507995,0.296167878,0.218,0.429322582,0.253482249,0.44828037,0.703,0.58642824,0.847,1.030186667,0.993331114,1.581486499,1.515431485,1.78526084,1.825,1.855551796,1.904085353,1.921,1.7317555,2.071938281,1.393343803,1.598571375,1.516914424,1.298188162,0.935732939,0.931481848,0.887009783,0.686941853,0.780749149,0.745391729,0.74149524,0.579833925,0.736941665,0.712501723,0.453469872
PFA0125c,2.924,2.532699523,1.587948585,1.831738766,1.389468763,0.965192253,0.883,0.872709692,0.628598914,0.574973526,0.383,0.398818556,0.323221665,0.165,0.180147127,0.107467132,0.094259443,0.147,0.044413921,0.087,0.046446651,0.05331438,0.046010159,0.037585899,0.038524912,0.078,0.043268473,0.08157804,0.158,0.32799538,0.564647704,0.816759357,1.279241921,2.125619495,1.915858564,2.191006767,3.006383905,4.506774847,5.374978855,7.989970879,6.061467086,5.245782322,4.047355759,2.793043305,2.979667309,1.886616522
PFA0345w,0.579,0.605569794,0.390699052,0.361793735,0.389684471,0.291713835,0.195,0.236827604,0.152269297,0.205017374,0.118,0.14713695,0.149507815,0.098,0.18603979,0.171713787,0.246608993,0.285,0.347909046,0.508,0.706917992,0.828711219,1.199872839,1.339497462,1.758211439,1.606,1.843902643,1.800992214,2.069,1.621922072,2.385214463,1.449274925,2.206451698,1.981253992,1.569216873,1.152727758,0.905316575,0.995794028,0.776790275,0.887629694,0.908066795,0.96934365,0.594760356,0.647545932,0.679772007,0.65804276
PFA0570w,1.281,1.027492652,1.103347547,1.089176195,1.13130278,1.083146099,1.099,1.248081476,1.089311155,1.382711171,1.033,1.137084652,1.476567624,0.907,0.924306324,0.863241445,0.904232987,0.865,0.634132103,0.652,0.836968654,0.844612017,0.866073581,0.76931141,0.815580609,0.88,1.022633671,0.960110784,0.924,0.970445041,0.970781324,0.824162013,0.90220219,1.191553466,1.152853936,0.950382409,1.04791706,1.090233073,0.986057289,1.01275813,1.508993336,1.563330089,1.377823255,1.378757039,1.74726577,1.397914702
PFA0515w,1.514,1.640036358,1.977809163,1.768488176,1.542906939,1.525790099,1.306,1.686212541,1.468032243,1.711047262,1.513,1.535903324,1.848201401,1.221,1.458855031,1.223022746,1.21002813,1.301,1.320902836,1.209,1.129582492,0.908215155,1.081689841,0.883668515,0.839351336,1.007,0.965219732,0.855224745,0.898,0.777860651,0.753176234,0.612775169,0.652124782,0.647489766,0.670697832,0.603373791,0.690761804,0.816479407,0.816596472,1.276049123,1.195783122,1.216947765,1.52479095,1.606830741,1.771183591,1.47292474
PFA0535c,1.538,1.340157263,1.311273249,1.189112217,0.856088103,1.13895226,0.845,0.936653168,0.734016122,0.766117562,0.64,0.552408904,0.625085091,0.287,0.423429945,0.371462465,0.348540708,0.419,0.287045526,0.324,0.45796397,0.485441454,0.885921114,0.558190611,0.545086553,0.864,1.055085054,1.397584272,1.247,0.869639162,0.931387302,0.911348869,1.039744688,1.300366296,1.384603047,1.012642491,1.144728375,1.531347133,1.691196314,1.794810683,3.293563081,3.1780249,2.799277426,4.685252507,2.872666116,2.645809326
PFA0530c,0.623,0.611381399,0.809904077,0.87538896,0.859741348,1.178270234,1.103,1.433991077,1.458922154,1.857488286,1.691,1.832758445,2.329474277,1.631,1.756855293,1.619015749,1.70105413,1.755,1.768332078,1.851,1.627490592,1.34595427,1.591410292,1.173159906,1.290994464,1.084,0.921951321,0.726134222,0.725,0.569478253,0.428644509,0.413726068,0.449177419,0.436328371,0.486084065,0.506321246,0.536387005,0.493712988,0.426495375,0.50442392,0.829157253,0.777055335,0.768136468,0.887080613,0.876150527,0.752373593
PFA0525w,1.676,1.565066549,1.185930943,1.565453603,1.117907331,1.2036365925,0.9995,1.1912428425,1.3892946665,1.433580131,1.3335,1.2035544435,1.6018695,1.224,1.4327588865,1.1944036975,1.388134656,1.35,1.3176129585,1.485,1.2522016745,1.1584185895,1.181378501,0.9264524625,0.809842881,0.8415,0.7214185735,0.56342638,0.567,0.548038172,0.6054486655,0.6555460415,0.7713924585,0.9216763605,0.980024049,0.781913862,1.162389866,1.407620014,1.4859099065,2.204736632,1.954528747,1.8906152605,1.547180597,1.1730323555,1.5427047275,1.217208613
PFA0520c,0.866,0.788054285,0.58688699,0.736237588,0.574784611,0.493376867,0.422,0.541151051,0.494549854,0.516397153,0.443,0.361389002,0.552467008,0.43,0.712170427,0.727739413,0.864775532,1.135,1.260861834,1.715,1.771475181,1.725702327,2.148042998,1.848906429,1.869687716,2.069,1.863872648,1.679073349,1.339,1.042664266,0.949208403,0.79866402,0.737728231,0.699202734,0.750238831,0.662887139,0.737859218,0.772248459,0.669882054,0.801603927,1.182429154,1.095779799,0.797989262,1.1311997,0.75530223,0.831929704
MAL6P1.160,0.5845,0.5178144525,0.6983955085,0.9342120995,0.786066631,0.913825271,0.9145,1.1053928485,1.497965449,1.4058334085,1.1855,1.381667608,1.8026371055,1.3725,1.4963155255,1.551848717,1.4347163115,1.6895,1.5076058435,1.9585,1.686942314,1.6695819245,2.1493961935,1.5934022555,1.465176232,1.785,1.5576649745,1.350071756,1.2025,1.1024707345,1.17009637,0.9109375665,0.6487583995,0.5068950645,0.5037598555,0.4408565985,0.4179893885,0.374169913,0.303096042,0.3747335295,0.365411892,0.376015783,0.4965904505,0.630927506,0.700542775,0.671112695
PFA0330w,1.178,1.325047063,1.39427582,1.550905876,1.575786652,1.665305427,1.216,1.591481451,1.180412436,1.820492595,1.636,1.826305076,2.272518802,1.589,1.983301959,1.449638227,1.670365013,2.152,1.667166919,1.622,1.201110353,1.293575235,1.386619867,0.974034643,0.860662911,1.006,0.941089301,0.759303317,0.785,0.68683437,0.491487362,0.513250619,0.55690304,0.595776733,0.731581065,0.574074906,0.678987451,0.849951471,0.653959561,0.796390233,1.02461007,0.958807285,1.10799946,1.272169906,1.65159419,1.050140812
PFL2195w,1.949,1.7609178135,1.523810171,1.695117387,1.3468469915,1.52388768,1.209,1.5441159055,1.563688569,1.662490452,1.475,1.4145797435,1.7406981425,1.289,1.3212192,1.060653859,1.0708311105,1.042,0.9618903545,1.0155,0.864836645,0.838999966,0.8412642315,0.7437210055,0.678284361,0.6985,0.665668785,0.55715112,0.5365,0.637183703,0.531819353,0.7011957355,0.7661024,0.8721180725,0.8302708755,0.72697846,1.0531500755,1.2629728725,1.4153959635,2.2145122805,2.2161442355,2.1520482665,2.2297771795,1.6904960525,1.900843858,1.452467445
PFA0400c,0.584,0.499798468,0.572634054,0.523715388,0.535816157,0.622745607,0.494,0.449972434,0.817308743,0.639715847,0.685,0.580803735,0.774592938,0.728,0.93524975,0.66349275,0.853815143,0.936,0.917065208,1.223,0.9205726,1.079382401,1.111461114,1.465850056,1.501651942,1.609,1.382094857,1.445096734,1.352,1.570766948,1.593582148,1.47641798,1.444677647,1.320835952,1.217665129,1.016304913,0.842520076,0.704108843,0.495871944,0.611304464,0.615494486,0.587401191,0.47649718,0.325492127,0.39779251,0.409145776
PFA0615w,0.412,0.360319823,0.339556051,0.359263704,0.331231826,0.150930202,0.259,0.197751041,0.118431675,0.280550082,0.369,0.472387046,1.032315934,0.606,0.879690369,1.141254215,1.968487844,0.861,0.584783301,0.905,0.877841678,1.202847252,0.717217215,1.748144287,1.928704626,0.938,1.491098158,0.304797083,0.409,0.672540997,0.317966054,0.30186375,0.409742135,0.451411326,0.597048685,0.314962971,0.24595306,0.408837411,0.594818885,0.926732364,1.325680365,0.952222076,2.307853849,1.219449348,2.560474357,0.456879443
PFA0620c,0.235,0.261522443,0.292605096,0.326373337,0.411604231,0.63796549,0.57,1.219662106,0.835528999,2.455584096,1.578,2.27546004,4.058069264,2.433,1.872183197,3.125891934,3.395531974,3.194,2.479777286,2.403,1.835571563,2.696585124,1.374891884,1.604198234,1.410667523,0.961,1.199868038,0.79067951,0.479,0.473938286,0.286075672,0.348747204,0.285665283,0.235940523,0.358425629,0.290242032,0.218479581,0.22474102,0.178559403,0.238526041,0.2780044,0.325309613,0.33297393,0.430933209,0.480875733,0.683046128
PFA0580c,0.52,0.476552016,0.657313423,0.710937276,0.744053806,0.857384995,0.657,0.82652834,0.959166424,1.108326968,1.029,1.094492387,1.307125488,0.983,1.252611822,1.110883042,1.250581676,1.165,1.325015232,1.518,1.607982973,1.338471535,1.797102705,1.761739155,1.745916364,1.771,1.363789002,1.429856916,1.386,1.185597989,1.15555809,0.762473248,0.810827743,0.627020046,0.6137425,0.644575357,0.519379636,0.58456575,0.413984836,0.39232972,0.585144618,0.529451299,0.516683686,0.72662677,0.58284153,0.529616445
PFA0630c,0.4295,0.367874922,0.505142018,0.3308009105,0.361675915,0.5764519005,0.5135,0.5044428045,0.601919226,0.999652367,1.2535,1.3100351065,1.4146287035,1.8435,1.993403738,2.1096265195,2.6009029485,2.072,2.505274083,2.636,2.097995217,2.545060099,1.237763501,1.4770459025,1.238125141,1.1595,0.929440098,0.843570755,0.858,0.55104731,0.6584429985,0.5111943035,0.599223824,0.6577246255,0.694265533,0.5704125935,0.4493876575,0.4405163345,0.313900588,0.3603959085,0.437644468,0.4049907285,0.3174734305,0.29282829,0.327297627,0.284129
PFA0635c,2.93,4.04604282,3.631991934,4.779219261,4.600712534,4.255216979,3.682,4.213163108,3.321292804,3.987818943,2.467,2.783986059,2.817866397,1.362,1.248402781,1.078175657,0.790244857,0.722,0.447429144,0.453,0.385507187,0.387230764,0.293201989,0.267899507,0.193444245,0.247,0.174738055,0.103989589,0.15,0.094035375,0.110678455,0.097879525,0.08945075,0.117431583,0.223893264,0.313131787,0.330990021,0.521207903,0.663058148,0.804210736,1.256482714,1.51986768,1.806096525,3.024555191,2.782029818,2.194612389
PFA0590w,0.31,0.304528358,0.415012954,0.323843343,0.235028457,0.279030618,0.268,0.328006238,0.331868979,0.550309778,0.626,0.651790869,1.08927124,1.214,1.106978883,1.40057708,1.371146091,2.146,1.723095624,2.024,1.694373793,1.755633156,1.606746976,1.685767632,1.614767653,1.885,1.640873594,1.518606633,1.516,1.415796583,0.894807158,0.83978988,0.801209392,0.646412426,0.725689154,0.623516785,0.444808745,0.525989637,0.386689144,0.393633124,0.483169216,0.37535725,0.425976997,0.566172892,0.36128622,0.402326666
PF07_0078,0.98,1.244846839,0.74450809,0.688167109,0.7063031,0.602452467,0.428,0.447604154,0.266796633,0.285174544,NA,0.227158799,0.226397548,0.581,0.644825671,0.258154742,0.240032756,0.837,NA,NA,0.689268271,0.975559604,0.765031671,1.505835113,1.188534589,0.966,1.068398457,1.272976002,1.321,1.834818155,2.379586706,1.85066325,2.597919012,2.675070025,2.671007388,1.383456524,1.187900978,1.826618565,0.970134796,1.070108615,1.180001199,1.177436434,0.946105265,NA,0.536264561,NA
PFA0665w,1.057,0.827573278,1.555250566,0.860208849,1.278652142,1.121195768,1.132,1.385441409,1.428988871,2.232068761,NA,2.58135,2.494644731,1.099,1.145702,1.329321711,0.989724117,1.168,0.937627188,0.664,1.038547122,0.778202896,NA,0.687742011,0.634431537,0.631,0.652355407,NA,1.12,0.721439391,0.914504197,0.843079905,0.845453852,1.024563627,1.085096759,1.195760535,1.473101947,1.024484359,1.050884632,1.592780466,1.468931576,1.227484052,NA,NA,NA,1.479743884
PFA0135w,4.051,3.105724304,3.601809363,2.800738765,1.805944061,1.694476812,1.55,1.555957344,1.579956641,1.225479806,0.876,0.841520113,0.689159852,0.414,0.485723811,0.303711449,0.297026838,0.341,0.235229291,0.211,0.236877911,0.171167218,0.170508236,0.144745695,0.131148637,0.187,0.075719824,0.074406343,0.118,0.144438337,0.215729194,0.378357827,0.42416969,0.641025661,0.719797185,0.722400487,1.274246184,1.622199859,1.950505553,2.515602462,3.913913404,3.731182746,3.555931908,4.732242985,5.073113374,4.130099216
PFA0350c,0.9275,0.7357498275,1.240846816,0.6609692845,0.769017973,1.03304746,0.904,0.7365338465,0.637058308,0.6204473155,0.8985,0.4762590785,0.664953839,0.806,0.9234644755,0.6985363815,0.8971087205,1.0665,1.116105355,1.57,1.245699172,1.4825138795,2.1241356625,1.788928891,1.994688791,1.6665,1.5593291745,1.730171613,1.618,0.867758456,0.969843439,0.5975586045,0.772354311,0.6895065445,0.7561307705,0.639081833,0.6312359345,0.719051716,0.485636051,0.589798003,0.9663384325,1.0463906545,0.8955850815,0.636084953,0.730125439,0.6853191485
PFA0340w,0.588,0.58464799,0.557542668,0.533835475,0.428652926,0.470547081,0.272,0.364714502,0.270700982,0.317545704,0.456,0.302017947,0.354547113,0.377,0.544650435,0.376134958,0.574324948,0.544,0.686770782,0.86,1.059912583,1.038227413,1.570660611,1.603398592,1.860671314,1.663,1.922950836,2.245637413,2.028,1.497795495,1.498848941,1.249403367,1.46487623,1.158155601,1.091970645,0.961369456,0.795422662,0.714867726,0.511794436,0.587842878,0.79637943,0.748080448,0.631502314,1.026904736,0.788031946,0.742144945
PFA0545c,0.351,0.410299649,0.442680478,0.337758458,0.245988337,0.431229145,0.325,0.292482079,0.081991162,0.1926855,0.409,0.139392904,0.307558952,0.244,0.584215451,0.488274593,NA,0.821,NA,1.041,1.077562249,1.376820483,1.773646525,1.984055657,2.229526903,1.801,2.251624791,1.852986875,1.782,1.537666385,1.42381266,1.256805974,1.428326474,1.125834884,1.084114725,0.876219646,0.74178395,0.695740863,0.5686605,0.57089839,0.753889643,0.691447544,0.590167602,0.589094884,0.516123165,0.405736204
PFA0410w,1.203,1.445928519,1.53009829,1.815293583,2.015399385,2.693913896,2.484,2.754304959,2.760369154,3.008976802,2.518,2.898856116,3.516993521,2.729,2.248471842,1.949593984,1.602410494,1.068,1.123507726,0.803,0.911283279,1.116795965,0.82276992,0.592577697,0.568037562,0.556,0.893660365,0.620351679,0.578,0.273831006,0.574965166,0.318314074,0.315482217,0.494505477,0.332893919,0.259111963,0.293050473,0.619233266,0.524304976,0.964531552,0.781811484,1.014123085,1.18492789,1.424601092,1.767407203,1.528614053
PFA0430c,0.623,0.617774122,0.862723902,0.835541074,0.909060808,0.8859222275,0.7665,1.139732832,0.7053842685,1.3911893155,0.9235,1.1164338875,1.382591344,0.9105,0.9200972325,0.980637591,1.1618024025,0.929,1.016585281,0.827,0.959587782,1.1308261075,1.3766961805,1.2827187775,1.5348489295,1.1625,1.4549024115,1.1931908955,1.275,1.11300274,1.0767700455,0.9352018,1.1133251975,1.066041768,0.9598932325,0.831813502,0.5455448315,0.617440107,0.4225147515,0.4711867045,0.477099239,0.5683040585,0.557444312,0.6853672245,0.62753025,0.855228287
PFA0415c,1.475,1.139075582,1.79168224,1.227062646,1.147133654,1.429397734,1.385,1.759628999,1.846753331,1.953060166,1.633,1.391347585,1.739986252,1.19,1.260188055,1.186810974,1.081791467,1.168,0.951609315,1.072,1.062699402,0.990525074,0.978843634,0.89086577,0.972139285,1.157,0.78881754,0.701929739,0.755,0.559698565,0.645311686,0.53463603,0.462643122,0.470803705,0.495903935,0.563087859,0.52068788,0.786593589,0.864363949,1.346433883,1.545413091,1.978198552,2.311298431,2.427437717,2.546627253,2.074141754
PFA0425c,0.772,0.647413332,0.695041887,0.732442522,0.670987963,0.66460019,0.479,0.446420031,0.455506442,0.419283671,0.397,0.344610212,0.478425018,0.536,0.845176193,0.353940667,0.563364558,0.89,0.672788655,0.783,0.722709871,0.996137154,1.243176499,1.007621992,1.07459916,1.267,1.351307625,1.23263525,1.309,0.93584002,1.227780491,0.879270678,0.87911808,0.860805873,0.921104767,0.980596872,0.877843136,0.877446386,0.817733778,0.978869154,1.192141118,1.093145668,0.96447621,1.195381237,1.109035375,0.986495855
PFA0140c,0.465,0.440520047,NA,0.370648825,0.287392306,0.388106219,0.462,0.328006238,0.131446152,0.275925644,0.613,0.229740154,0.357394866,0.56,0.700385102,0.424027929,0.748595351,0.931,NA,1.259,1.328374141,1.40581604,2.194955359,1.983256015,2.464774728,1.832,1.9778685,1.974905848,1.81,1.041911948,1.321575814,0.885850827,1.077256325,0.872656743,0.856293515,0.902771741,0.715618755,0.71367231,0.487910698,0.565684695,0.89349885,0.725690692,0.631502314,0.834360055,0.704948723,0.487565353
PFA0170c,1.281,1.203003231,0.74450809,0.645156618,0.53825169,0.44644899,0.427,0.513915875,0.380022518,0.633549945,0.545,0.653081527,0.992447186,0.689,0.801402186,0.885435737,1.018221182,1.005,1.076626333,0.95,0.905709697,0.969947525,1.281969363,1.011620489,1.121320897,0.938,1.090032612,0.924252338,0.973,0.79140175,0.75786605,0.83978988,1.223455349,1.488903195,1.426828514,1.300137761,1.207524874,2.063313848,1.818576253,2.21060199,1.828273509,2.161267606,1.233151765,1.186212427,1.140506345,1.047867742
PFA0165c,1.001,1.170458219,1.322172588,1.337118793,1.234812767,1.352030167,1.141,1.232687668,1.166096548,1.432038667,1.708,1.436521321,1.638890517,1.231,1.243351891,1.081680045,NA,1.098,0.953254352,1.22,0.981882219,1.012973168,1.307229841,1.123578477,1.162304808,1.088,0.941921327,1.130438615,1.124,0.822997588,0.73254131,0.73368518,0.865652377,0.772462826,0.767914621,0.726062854,0.6541305,0.725626609,0.534540869,0.808121026,1.113231576,1.201143217,1.37208233,1.509412419,1.515639743,1.103557054
PFA0160c,0.427,0.370780725,0.301827612,0.469319813,0.379942376,0.377959668,0.457,0.60864693,1.103627043,1.132990762,1.065,1.401673006,1.771311636,1.362,1.774533406,1.742836513,1.591450104,2.077,2.128578289,1.928,2.246159978,1.442294332,2.065946366,1.505835113,1.31640443,1.598,1.41288199,1.272079605,1.292,1.195377677,1.074894164,0.862820353,0.725224352,0.614091772,0.587228814,0.473360048,0.430417864,0.441114024,0.309351329,0.337586043,0.365411892,0.317407359,0.366271341,0.359875098,0.417933868,0.436422148
PFA0145c,0.593,0.664848215,0.833379555,0.994300235,0.980300029,0.962655643,1.05,1.158086946,1.733527426,1.794287429,1.463,1.59656496,2.338017471,1.486,1.949629631,2.06406976,2.138374013,2.036,1.926248166,2.032,1.962835351,1.65461651,1.848525862,1.211545489,1.412306958,1.619,1.273091556,1.100855376,0.991,0.887693901,0.847909497,0.622645393,0.516505932,0.503124326,0.535183476,0.499912143,0.473590467,0.406446544,0.313900588,0.47314183,0.548724826,0.482037734,0.594760356,0.722042365,0.788031946,0.721687649
PFA0255c,0.437,0.357995174,0.223017062,0.323843343,0.180229074,0.210541278,0.279,0.222617936,0.256385055,0.416200697,0.656,0.464643018,0.962545583,0.881,1.142334807,1.197323997,1.946567065,1.863,1.903218631,2.636,2.230368154,2.112933119,2.153455996,1.880094756,1.703293018,1.881,1.457814651,1.367104529,1.194,1.24201925,1.018616926,1.050354168,0.905087661,0.690583885,0.816031999,0.72331612,0.68945356,0.744753544,0.534540869,0.643889958,0.593642568,0.430673051,0.510942762,0.442394222,0.509828987,0.278446425
PFA0275c,1.138,0.840358794,1.028729068,1.118271496,0.947420389,1.090756078,1.169,1.454121517,1.659344894,1.764999151,1.541,1.556554012,1.570544116,1.087,1.41255548,1.053645154,1.082887493,1.033,1.220560293,1.06,1.378536542,1.09434776,1.627496658,1.197950621,1.1573867,1.079,1.095857288,0.958317883,0.959,0.777860651,0.719409969,0.680221577,0.768506988,0.699202734,0.72863508,0.87896638,1.365824523,1.329319258,1.032687459,0.916304975,1.85983721,1.422406497,1.276782819,1.044096204,1.003293078,0.883072943
PFA0265c,1.194,0.982162123,0.915543726,0.884244088,0.775715698,0.707723154,0.631,0.629961422,0.478932497,0.561100165,0.685,0.44141086,0.590911848,0.45,0.671763564,0.210261788,0.271817916,0.522,0.353666406,0.461,0.433811718,0.45176923,0.642337931,0.392652697,0.41475756,0.625,0.594109393,1.015691461,1.223,1.055453047,1.553250185,1.207455001,1.625502895,1.895065625,1.933534354,1.450294552,NA,2.688524406,1.514911592,1.526305996,1.359672166,1.451381383,1.12177772,1.465860671,1.28275497,1.100147482
PF07_0080,0.838,0.972863528,1.033759564,1.165076978,1.698780757,1.71476999,1.188,1.937249812,1.756953481,2.216653936,1.551,1.973442132,2.178542479,1.37,1.532092424,1.441461276,1.676941169,1.102,1.118572812,1.141,1.388754839,1.371208403,0.83269366,1.125977594,1.09673055,0.859,0.855384406,0.650831422,0.534,0.679311547,0.70721657,0.479527415,0.492460055,0.385692743,0.399669121,0.324118862,0.315290897,0.317984649,0.300252742,0.273718401,0.384835783,0.543938743,0.535054665,0.538666529,0.650818754,0.678500055
PFA0390w,0.329,0.3388168655,0.344167309,0.2371899375,0.2374639715,0.2130779345,0.186,0.226762428,0.200422837,0.3637902145,0.353,0.4485095575,0.735436102,0.6025,0.8674842205,0.78964983,1.050006292,1.298,1.257983166,1.6095,1.083135886,1.594287048,2.027153501,1.7505433085,1.9541147875,2.0395,1.8588801965,1.91439456,1.928,1.4718416845,0.897621037,0.9117600975,0.899797574,0.795087258,0.771842581,0.6335882815,0.4474252525,0.4733906735,0.374747266,0.4073190625,0.464352314,0.4826962465,0.4810899335,0.482507683,0.454440159,0.3824376215
PFA0130c,0.484,0.335911063,0.591917435,0.406069185,0.601575401,0.72928456,1.066,2.200128451,2.065396405,3.708810348,2.875,3.415125932,3.666501368,3.41,2.992631051,3.792888862,3.881077519,2.324,1.904041247,1.006,0.739430672,0.686539585,0.421308727,0.454229615,0.303281234,0.409,0.257946662,0.164949008,0.236,0.273078733,0.222294864,0.259915384,0.222184122,0.203619901,0.275938617,0.390041339,0.574326593,0.37297448,0.388963791,0.398846819,0.770885543,0.745446318,0.66479969,0.630354464,0.565217814,0.701230354
PFA0250w,0.556,0.542804383,0.549996975,0.476909906,0.479799008,0.537768098,0.302,0.286561394,0.253782156,0.25434487,0.627,0.205217318,0.365938187,0.449,0.621255022,0.293198356,0.475681344,0.88,0.799450562,1.034,0.790521993,1.11211927,1.79259191,1.608996467,1.721325822,1.972,1.640041469,1.990145666,1.956,1.196882224,1.224966613,1.028968805,0.996462109,0.845722918,0.858257525,0.830440135,0.59787526,0.80093879,0.756318489,0.658227599,1.175145218,1.156363782,0.899029629,0.856135929,0.811949841,0.689865204
PF07_0079,0.829,0.799677563,0.942372801,1.192907283,1.29082977,1.547351656,1.474,2.104213167,2.743450328,2.958107842,2.301,2.909181384,3.374604917,2.094,2.214799514,2.031362376,2.15700678,1.638,1.985466748,1.79,2.007424225,1.40301,1.722223475,1.177158402,1.218862664,1.124,0.905309617,0.748545751,0.768,0.580010214,0.740044893,0.449094285,0.443406392,0.322128841,0.321110068,0.270099038,0.259035677,0.267776552,0.263858464,0.316731304,0.383621806,0.513646751,0.465015331,0.919171382,0.886221243,0.770557818
PFA0440w,3.623,2.634983927,1.03711316,1.61668661,1.198279809,0.818067021,0.676,0.660749037,0.767853696,0.402327335,0.323,0.317506059,0.259146883,0.127,0.134689437,0.075927862,0.063570318,0.097,0.038656559,0.037,0.033441587,0.045831659,0.01984752,0.0183931,0.018032938,0.031,0.038275956,0.135365756,0.22,0.491240797,1.246539533,1.387586209,1.708220758,2.586726979,2.088688568,1.95753143,4.429771639,4.986142706,5.290817236,5.848450012,5.080560636,5.083785842,3.205735376,2.869831837,3.118139247,2.082097332
